fixture_id	method	method_short	background_recording_id	background_window_id	mad_stratum	injection_seed	source_count	crowding_case	source_index	morphology	truth_center_y	truth_center_x	source_on_truth_center_score_z	intervention_truth_center_score_z	source_on_native_full_pixel_rank	source_on_native_full_pixel_count	source_on_local_pixel_rank	source_on_local_pixel_count	intervention_local_pixel_rank	source_on_top4_cutoff_score_z	source_on_top4_cutoff_margin_z	source_on_strongest_outside_match_radius_score_z	source_on_strongest_outside_match_radius_margin_z	source_on_strongest_outside_match_radius_distance_px	source_on_top4_min_distance_to_truth_px	source_on_top4_displaced	source_on_recovered	intervention_recovered	classification	native_candidates_semantics
060126_10_rest__window_3_high_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3101	4	separated	0	crescent	47	56	0.9536535993838547	1.8396886349174273	732	4096	1	49	2	3.189829587303905	-2.2361759879200505	4.28621553959403	-3.3325619402101756	28.160255680657446	28.160255680657446	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3101	4	separated	1	ellipse	43	15	1.1791840416779804	-0.4309945134840152	531	4096	13	49	44	3.189829587303905	-2.0106455456259247	4.28621553959403	-3.10703149791605	13.038404810405298	12.083045973594572	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3101	4	separated	2	crescent	28	34	2.9628535433586722	0.44624686683656556	16	4096	2	49	8	3.189829587303905	-0.22697604394523285	4.28621553959403	-1.323361996235358	17.08800749063506	10.816653826391969	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3101	4	separated	3	ellipse	33	21	3.1411758958866476	2.0836291526029447	7	4096	1	49	2	3.189829587303905	-0.048653691417257505	4.28621553959403	-1.1450396437073826	13.038404810405298	7.0710678118654755	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	0	ellipse	16	32	0.7733193641988928	1.515561845128118	980	4096	31	49	5	3.7667886871734795	-2.993469322974587	4.231179325838347	-3.4578599616394547	28.284271247461902	5.0	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	1	crescent	18	32	0.7719636700352376	1.1970349662541488	981	4096	27	49	10	3.7667886871734795	-2.994825017138242	4.231179325838347	-3.45921565580311	26.30589287593181	4.123105625617661	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	2	ellipse	30	51	2.3533854197526125	3.036622036423176	69	4096	3	49	1	3.7667886871734795	-1.413403267420867	4.231179325838347	-1.877793906085735	26.92582403567252	3.605551275463989	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	3	crescent	26	9	1.0698219931434763	1.5529556323269202	677	4096	18	49	5	3.7667886871734795	-2.696966694030003	4.231179325838347	-3.1613573326948714	26.1725046566048	2.23606797749979	False	True	True	recovered_source_on	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	0	ellipse	16	32	-0.46796943496449894	-0.3679517957480361	2773	4096	36	49	34	3.183067040915382	-3.651036475879881	3.65573003017648	-4.123699465140979	28.0	10.63014581273465	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	1	crescent	18	32	-0.022592778527508146	-0.42228440263950756	2069	4096	29	49	40	3.183067040915382	-3.2056598194428902	3.65573003017648	-3.6783228087039883	28.071337695236398	9.219544457292887	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	2	ellipse	30	51	-1.8186326192726292	-1.630945464378563	4001	4096	46	49	44	3.183067040915382	-5.001699660188011	3.65573003017648	-5.474362649449109	49.040799340956916	21.840329667841555	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	3	crescent	26	9	-1.1051791622090268	-1.6988853788511789	3565	4096	39	49	49	3.183067040915382	-4.288246203124409	3.65573003017648	-4.7609091923855065	11.180339887498949	11.180339887498949	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	0	ellipse	16	32	-0.6346116240295467	0.20512379368263545	3062	4096	45	49	19	3.4634091592753067	-4.098020783304854	4.25312776011094	-4.887739384140486	28.284271247461902	5.0	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	1	crescent	18	32	0.25426334952062873	0.4422804365600732	1655	4096	28	49	14	3.4634091592753067	-3.209145809754678	4.25312776011094	-3.998864410590311	26.30589287593181	4.123105625617661	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	2	ellipse	30	51	-0.3891507142559943	0.6401426393496277	2696	4096	27	49	2	3.4634091592753067	-3.852559873531301	4.25312776011094	-4.642278474366934	26.92582403567252	25.495097567963924	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3102	4	overlap	3	crescent	26	9	0.5676520401339494	1.123750392901631	1208	4096	25	49	7	3.4634091592753067	-2.8957571191413574	4.25312776011094	-3.6854757199769903	26.1725046566048	3.605551275463989	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	0	crescent	46	46	4.609254341970741	1.9623042095049867	2	4096	1	49	3	3.7502965530541723	0.8589577889165683	4.616851726625465	-0.007597384654724593	15.231546211727817	0.0	False	True	True	recovered_source_on	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	1	ellipse	51	51	2.7246957475528046	3.4065493637743467	31	4096	1	49	1	3.7502965530541723	-1.0256008055013677	4.616851726625465	-1.8921559790726605	21.95449840010015	7.0710678118654755	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	2	crescent	39	31	3.744922946368178	1.8270636702135326	5	4096	2	49	4	3.7502965530541723	-0.005373606685994403	4.609254341970741	-0.8643313956025627	16.55294535724685	1.4142135623730951	False	True	True	recovered_source_on	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	3	ellipse	13	25	2.700638571720107	2.527841573609037	34	4096	5	49	4	3.7502965530541723	-1.0496579813340654	4.616851726625465	-1.9162131549053583	27.892651361962706	6.708203932499369	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	0	crescent	46	46	-0.21094347968258986	-1.7666177955198008	2382	4096	21	49	49	3.009856699643946	-3.220800179326536	3.6715571243712293	-3.8825006040538192	51.61395160225576	16.0312195418814	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	1	ellipse	51	51	-0.0945744094267025	1.0205325344715142	2184	4096	17	49	1	3.009856699643946	-3.1044311090706485	3.6715571243712293	-3.7661315337979318	58.60034129593445	21.840329667841555	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	2	crescent	39	31	0.679728368100163	-1.184390921328999	994	4096	8	49	45	3.009856699643946	-2.330128331543783	3.6715571243712293	-2.991828756271066	35.4682957019364	6.082762530298219	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	3	ellipse	13	25	-1.2188974294766228	0.45461564992127146	3671	4096	33	49	4	3.009856699643946	-4.228754129120569	3.6715571243712293	-4.890454553847852	21.213203435596427	11.0	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	0	crescent	46	46	2.7637862189104467	0.15673518138880072	25	4096	1	49	14	3.35234090401058	-0.5885546851001333	4.259092802603726	-1.4953065836932788	18.110770276274835	15.231546211727817	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	1	ellipse	51	51	2.7878111041520617	3.7471592336722033	22	4096	1	49	1	3.35234090401058	-0.5645297998585184	4.259092802603726	-1.471281698451664	24.041630560342615	21.95449840010015	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	2	crescent	39	31	2.7063423745467645	0.3600317052848907	32	4096	4	49	18	3.35234090401058	-0.6459985294638155	4.259092802603726	-1.552750428056961	5.830951894845301	1.4142135623730951	False	True	True	recovered_source_on	unknown_not_negative
060126_10_rest__window_3_high_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_3_high_mad	high_mad	3103	4	near_neighbor	3	ellipse	13	25	2.3735002126725213	2.3028401307755066	72	4096	5	49	4	3.35234090401058	-0.9788406913380587	4.259092802603726	-1.8855925899312043	31.144823004794873	6.708203932499369	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_1_low_mad__sources_1__seed_3101	raw_frozen_handcrafted_stack	raw	060126_12_left	060126_12_left__window_1_low_mad	low_mad	3101	1	single	0	crescent	38	13	1.5105001901319002	2.1974012113701717	320	4096	12	49	2	3.5586019558359907	-2.0481017657040903	4.388442319690108	-2.8779421295582077	36.796738985948195	15.524174696260024	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_1_low_mad__sources_1__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_1_low_mad	low_mad	3101	1	single	0	crescent	38	13	2.800132669111309	1.8818181743155649	10	4096	2	49	2	2.996641530829564	-0.1965088617182551	3.1956417199374934	-0.39550905082618426	9.219544457292887	3.0	False	True	True	recovered_source_on	unknown_not_negative
060126_12_left__window_1_low_mad__sources_1__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_1_low_mad	low_mad	3101	1	single	0	crescent	38	13	2.13756950914156	1.9948005351156561	88	4096	3	49	1	3.267371285364176	-1.129801776222616	3.536035892888018	-1.3984663837464577	27.65863337187866	23.345235059857504	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_1_low_mad__sources_1__seed_3102	raw_frozen_handcrafted_stack	raw	060126_12_left	060126_12_left__window_1_low_mad	low_mad	3102	1	single	0	crescent	42	45	1.9730453049337742	2.4066142888460025	160	4096	6	49	2	3.559017269903929	-1.5859719649701547	4.388438536014248	-2.4153932310804738	21.587033144922902	12.206555615733702	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_1_low_mad__sources_1__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_1_low_mad	low_mad	3102	1	single	0	crescent	42	45	-0.1994509051046183	-0.6103379464043969	2373	4096	28	49	47	2.992288381603713	-3.1917392867083314	3.2179647558813658	-3.4174156609859843	36.40054944640259	8.06225774829855	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_1_low_mad__sources_1__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_1_low_mad	low_mad	3102	1	single	0	crescent	42	45	2.192358411216771	1.2612138845696002	83	4096	5	49	7	3.259965779605172	-1.0676073683884013	3.4978441445675545	-1.3054857333507837	28.653097563788805	21.0	True	False	True	native_background_competition	unknown_not_negative
