training_seed	fixture_id	background_recording_id	background_window_id	injection_seed	source_count	crowding_case	method	score_input_units	source_on_recall	source_on_recovered	source_on_candidate_count	source_on_unmatched_candidate_count_unknown	injected_sources	intervention_recall	intervention_candidate_count	intervention_unmatched_candidate_count_unknown	median_center_delta_background_mad	maximum_pair_closure_absolute	maximum_pair_closure_float32_ulp
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_2_median_mad	3102	4	overlap	frozen_handcrafted_stack	raw_native_units	0.25	1	4	3	4	0.75	4	1	2.133680469479361	6.103515625e-05	0.5
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_2_median_mad	3102	4	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.25	1	4	3	4	0.75	4	1	0.09579159258228631	6.103515625e-05	0.5
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_2_median_mad	3102	4	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	-0.0624115207037344	6.103515625e-05	0.5
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_2_median_mad	3102	4	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.25	1	4	3	4	1.0	4	0	1.2605925505167885	6.103515625e-05	0.5
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_2_median_mad	3103	4	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	4	0.75	4	1	0.10243598912076263	3.0517578125e-05	0.5
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_2_median_mad	3103	4	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.32370758339403777	3.0517578125e-05	0.5
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_2_median_mad	3103	4	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	4	1.0	4	0	1.1409131011558216	3.0517578125e-05	0.5
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_2_median_mad	3103	4	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.5	4	2	0.08149452543208235	3.0517578125e-05	0.5
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_2_median_mad	3103	4	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.0004890143601600505	3.0517578125e-05	0.5
1001	060126_10_rest__window_2_median_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_2_median_mad	3103	4	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.75	4	1	0.21555398977552834	3.0517578125e-05	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	1	0.0	4	4	0.00608012504133848	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.009420763174659008	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	1.0	4	3	1.6790168002783363	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	0.0	4	4	0.012268561717763915	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	1	0.0	4	4	0.007731956341236135	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.2159937547988776	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	1	1.0	4	3	0.016780626750689587	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.02564048613892722	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	1	single	frozen_handcrafted_stack	raw_native_units	1.0	1	4	3	1	1.0	4	3	0.5582096247638708	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	1.0	4	3	0.01427347596194517	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	1	0.0	4	4	-0.02309140789276487	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.17288073783859115	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	1	0.0	4	4	0.01083772916423087	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.005701154622031357	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	1	single	frozen_handcrafted_stack	raw_native_units	1.0	1	4	3	1	1.0	4	3	2.658865316791256	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	0.0	4	4	0.0004224373438590501	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	1	0.0	4	4	0.005489198258952943	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_1__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.3424991673875555	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	2	separated	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	2	0.5	4	3	0.010074878734194676	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	2	separated	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.011586954189385351	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	2	separated	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	2	1.0	4	2	1.8059463798928388	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	2	separated	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	2	0.5	4	3	0.006508902952205735	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	2	separated	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	2	0.0	4	4	-0.017033476809786452	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	2	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	1.0	4	2	0.2847724277890046	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	2	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	2	0.0	4	4	0.02365796693884281	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	2	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.009709537030446413	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	2	overlap	frozen_handcrafted_stack	raw_native_units	0.5	1	4	3	2	1.0	4	2	2.2540780184364673	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	2	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	2	0.0	4	4	0.02796319008257342	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	2	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	2	0.0	4	4	0.019817681572729673	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	2	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.27075370678773136	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	2	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	2	0.5	4	3	0.013257259778896191	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	2	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.037403762702724164	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	2	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	2	1.0	4	2	1.059438136080983	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	2	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	2	0.5	4	3	0.010900629767669201	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	2	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	2	0.0	4	4	0.0074839375157212396	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_2__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	2	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	1.0	4	2	0.22451639119545014	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	4	separated	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.25	1	2	1	4	0.5	4	2	0.008727249588338148	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	4	separated	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.5	4	2	0.03899279310219723	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	4	separated	frozen_handcrafted_stack	raw_native_units	0.5	2	4	2	4	1.0	4	0	1.5509786513578534	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	4	separated	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	4	0.25	4	3	0.009203604158456086	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	4	separated	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	4	0.25	4	3	0.008049819548648848	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3101	060126_10_rest	060126_10_rest__window_3_high_mad	3101	4	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.25	1	4	3	4	1.0	4	0	0.25275220707979296	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	4	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	4	0.25	4	3	0.01014302963716629	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	4	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.025579518468301754	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	4	overlap	frozen_handcrafted_stack	raw_native_units	0.25	1	4	3	4	0.75	4	1	1.534258738727519	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	4	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	4	0.25	4	3	0.027292529220718453	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	4	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	4	0.0	4	4	0.03948182768204578	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3102	060126_10_rest	060126_10_rest__window_3_high_mad	3102	4	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.75	4	1	0.25940379254406803	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	4	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	4	0.5	4	2	0.015543959771131322	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	4	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	-0.02802441883445811	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	4	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.5	2	4	2	4	1.0	4	0	2.2450728915570117	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	4	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	4	0.75	4	1	0.01508706284442169	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	4	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	4	0.0	4	4	0.0033612863323268863	0.0001220703125	0.5
1001	060126_10_rest__window_3_high_mad__sources_4__seed_3103	060126_10_rest	060126_10_rest__window_3_high_mad	3103	4	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	1.0	4	0	0.21695238188163007	0.0001220703125	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	0.0	4	4	-0.013014881070394502	1.0281801223754883e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.019794943092266898	1.0281801223754883e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	1.0	4	3	2.1974012113701717	1.0281801223754883e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.018972801156261487	1.0281801223754883e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.15343288560088347	1.0281801223754883e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	1.0	1	4	3	1	1.0	4	3	2.331961301102064	1.0281801223754883e-05	0.5
